Date,High,Low,Open,Close,Volume,Adj Close
1999-11-05,10842.7197265625,10638.419921875,10639.9501953125,10704.48046875,171660000,10704.48046875
1999-11-08,10776.0498046875,10650.349609375,10668.419921875,10718.849609375,213120000,10718.849609375
1999-11-09,10765.650390625,10585.2099609375,10715.099609375,10617.3203125,168950000,10617.3203125
1999-11-10,10654.6298828125,10536.26953125,10611.9404296875,10597.740234375,148240000,10597.740234375
1999-11-11,10643.9296875,10543.919921875,10603.25,10595.2998046875,130060000,10595.2998046875
1999-11-12,10771.759765625,10542.3896484375,10593.509765625,10769.3203125,158320000,10769.3203125
1999-11-15,10798.3701171875,10712.1298828125,10764.73046875,10760.75,130860000,10760.75
1999-11-16,10937.830078125,10757.3896484375,10762.8896484375,10932.330078125,162770000,10932.330078125
1999-11-17,10937.5302734375,10879.1103515625,10929.0,10883.08984375,157130000,10883.08984375
1999-11-18,11054.349609375,10886.150390625,10887.669921875,11035.7001953125,165080000,11035.7001953125
1999-11-19,11036.6201171875,10976.0595703125,11033.25,11003.8896484375,157690000,11003.8896484375
1999-11-22,11112.76953125,10978.2001953125,11008.7802734375,11089.51953125,181940000,11089.51953125
1999-11-23,11101.759765625,10976.3701171875,11090.2900390625,10995.6298828125,159840000,10995.6298828125
1999-11-24,11044.259765625,10949.150390625,11000.2197265625,11008.169921875,132160000,11008.169921875
1999-11-26,11055.580078125,10984.009765625,11007.259765625,10988.91015625,64240000,10988.91015625
1999-11-29,10987.3798828125,10886.150390625,10985.73046875,10947.919921875,148330000,10947.919921875
1999-11-30,11045.48046875,10873.6103515625,10945.490234375,10877.8095703125,157390000,10877.8095703125
1999-12-01,11000.830078125,10859.650390625,10876.4697265625,10998.3896484375,145820000,10998.3896484375
1999-12-02,11070.7197265625,10988.599609375,10995.01953125,11039.0595703125,132560000,11039.0595703125
1999-12-03,11341.23046875,11045.7900390625,11046.099609375,11286.1796875,167790000,11286.1796875
1999-12-06,11297.7998046875,11193.509765625,11286.7900390625,11225.009765625,134760000,11225.009765625
1999-12-07,11253.4501953125,11106.650390625,11221.650390625,11106.650390625,169040000,11106.650390625
1999-12-08,11171.7900390625,11068.1201171875,11107.259765625,11068.1201171875,148810000,11068.1201171875
1999-12-09,11204.2099609375,11054.66015625,11073.6201171875,11134.7900390625,177980000,11134.7900390625
1999-12-10,11274.5498046875,11118.26953125,11137.849609375,11224.7001953125,170110000,11224.7001953125
1999-12-13,11250.3896484375,11162.3095703125,11217.4599609375,11192.58984375,149860000,11192.58984375
1999-12-14,11235.7099609375,11143.0498046875,11195.33984375,11160.169921875,200620000,11160.169921875
1999-12-15,11282.2001953125,11130.509765625,11158.7802734375,11225.3203125,234240000,11225.3203125
1999-12-16,11244.8896484375,11124.3896484375,11224.400390625,11244.8896484375,190760000,11244.8896484375
1999-12-17,11383.740234375,11257.4296875,11257.4296875,11257.4296875,274050000,11257.4296875
1999-12-20,11310.0302734375,11110.9296875,11254.5,11144.26953125,131240000,11144.26953125
1999-12-21,11237.849609375,11098.009765625,11142.4296875,11200.5400390625,141380000,11200.5400390625
1999-12-22,11260.1796875,11181.8896484375,11199.4501953125,11203.599609375,115110000,11203.599609375
1999-12-23,11443.0703125,11202.0703125,11202.0703125,11405.759765625,97860000,11405.759765625
1999-12-27,11475.1796875,11380.599609375,11410.650390625,11391.080078125,111500000,11391.080078125
1999-12-28,11517.3896484375,11382.2099609375,11389.240234375,11476.7099609375,91560000,11476.7099609375
1999-12-29,11543.080078125,11425.6396484375,11472.8798828125,11484.66015625,69880000,11484.66015625
1999-12-30,11568.76953125,11446.740234375,11484.3603515625,11452.8603515625,67600000,11452.8603515625
1999-12-31,11542.41015625,11442.8203125,11453.48046875,11497.1201171875,43620000,11497.1201171875
2000-01-03,11522.009765625,11305.6904296875,11501.849609375,11357.509765625,169750000,11357.509765625
2000-01-04,11350.0595703125,10986.4501953125,11349.75,10997.9296875,178420000,10997.9296875
2000-01-05,11215.099609375,10938.669921875,10989.3701171875,11122.650390625,203190000,11122.650390625
2000-01-06,11313.4501953125,11098.4501953125,11113.3701171875,11253.259765625,176550000,11253.259765625
2000-01-07,11528.1396484375,11239.919921875,11247.0595703125,11522.5595703125,184900000,11522.5595703125
2000-01-10,11638.2802734375,11532.48046875,11532.48046875,11572.2001953125,168180000,11572.2001953125
2000-01-11,11663.099609375,11502.7001953125,11568.4697265625,11511.080078125,177300000,11511.080078125
2000-01-12,11612.5302734375,11505.1796875,11506.73046875,11551.099609375,194060000,11551.099609375
2000-01-13,11656.580078125,11524.1103515625,11558.240234375,11582.4296875,174910000,11582.4296875
2000-01-14,11750.2802734375,11612.5302734375,11619.349609375,11722.98046875,266830000,11722.98046875
2000-01-18,11720.1201171875,11546.4501953125,11719.1904296875,11560.7197265625,200220000,11560.7197265625
2000-01-19,11574.6796875,11456.009765625,11535.240234375,11489.3603515625,193090000,11489.3603515625
2000-01-20,11558.7001953125,11274.98046875,11490.2900390625,11351.2998046875,191230000,11351.2998046875
2000-01-21,11387.599609375,11232.48046875,11356.259765625,11251.7099609375,205840000,11251.7099609375
2000-01-24,11366.5,10917.26953125,11251.9404296875,11008.169921875,202740000,11008.169921875
2000-01-25,11079.51953125,10883.4501953125,11010.9599609375,11029.8896484375,209230000,11029.8896484375
2000-01-26,11131.0302734375,11002.580078125,11025.849609375,11032.990234375,188840000,11032.990234375
2000-01-27,11164.1396484375,10915.400390625,11035.5498046875,11028.01953125,194280000,11028.01953125
2000-01-28,11024.919921875,10735.76953125,11024.919921875,10738.8701171875,183090000,10738.8701171875
2000-01-31,10956.669921875,10701.6396484375,10735.76953125,10940.5302734375,191880000,10940.5302734375
2000-02-01,11073.3203125,10907.9599609375,10937.740234375,11041.0498046875,183110000,11041.0498046875
2000-02-02,11118.9296875,10987.0703125,11037.6396484375,11003.2001953125,164170000,11003.2001953125
2000-02-03,11079.51953125,10842.259765625,11010.48046875,11013.4404296875,178630000,11013.4404296875
2000-02-04,11089.4501953125,10943.01953125,11014.3701171875,10963.7998046875,166590000,10963.7998046875
2000-02-07,10970.9404296875,10846.2197265625,10965.9697265625,10905.7900390625,145660000,10905.7900390625
2000-02-08,11023.0595703125,10904.259765625,10904.259765625,10957.599609375,168890000,10957.599609375
2000-02-09,10948.8203125,10698.849609375,10948.8203125,10699.16015625,168550000,10699.16015625
2000-02-10,10738.25,10606.400390625,10697.919921875,10643.6298828125,156390000,10643.6298828125
2000-02-11,10638.6396484375,10356.9599609375,10638.6396484375,10425.2099609375,193540000,10425.2099609375
2000-02-14,10549.0,10430.7998046875,10431.650390625,10519.83984375,167240000,10519.83984375
2000-02-15,10763.0703125,10494.48046875,10520.150390625,10718.08984375,183320000,10718.08984375
2000-02-16,10741.669921875,10561.41015625,10711.8203125,10561.41015625,163280000,10561.41015625
2000-02-17,10671.8603515625,10454.6103515625,10565.759765625,10514.5703125,195830000,10514.5703125
2000-02-18,10517.75,10199.98046875,10514.5703125,10219.51953125,208930000,10219.51953125
2000-02-22,10336.7900390625,10103.7998046875,10219.830078125,10304.83984375,194340000,10304.83984375
2000-02-23,10338.349609375,10164.919921875,10294.8203125,10225.73046875,185280000,10225.73046875
2000-02-24,10248.0595703125,9942.7802734375,10242.48046875,10092.6298828125,237540000,10092.6298828125
2000-02-25,10132.419921875,9836.0595703125,10090.76953125,9862.1201171875,195240000,9862.1201171875
2000-02-28,10156.5400390625,9842.5703125,9854.66015625,10038.650390625,213230000,10038.650390625
2000-02-29,10204.9404296875,10029.9599609375,10039.580078125,10128.3095703125,191360000,10128.3095703125
2000-03-01,10186.330078125,10084.5595703125,10128.1103515625,10137.9296875,216780000,10137.9296875
2000-03-02,10212.3896484375,10103.490234375,10135.4404296875,10164.919921875,206510000,10164.919921875
2000-03-03,10443.51953125,10171.1201171875,10171.1201171875,10367.2001953125,210460000,10367.2001953125
2000-03-06,10383.9501953125,10121.48046875,10358.9599609375,10170.5,172590000,10170.5
2000-03-07,10229.1396484375,9752.6796875,10197.6103515625,9796.0302734375,278180000,9796.0302734375
2000-03-08,9918.8896484375,9731.8095703125,9800.6904296875,9856.5302734375,223310000,9856.5302734375
2000-03-09,10010.73046875,9738.9501953125,9855.2900390625,10010.73046875,187360000,10010.73046875
2000-03-10,10091.3896484375,9907.259765625,10008.5498046875,9928.8203125,197440000,9928.8203125
2000-03-13,9998.5498046875,9735.5400390625,9911.2197265625,9947.1298828125,186210000,9947.1298828125
2000-03-14,10043.2998046875,9811.240234375,9957.669921875,9811.240234375,186080000,9811.240234375
2000-03-15,10180.2001953125,9776.490234375,9808.150390625,10131.41015625,204920000,10131.41015625
2000-03-16,10632.4599609375,10138.33984375,10139.580078125,10630.599609375,253790000,10630.599609375
2000-03-17,10763.3798828125,10567.3095703125,10629.98046875,10595.23046875,247830000,10595.23046875
2000-03-20,10727.7099609375,10586.990234375,10594.75,10680.240234375,177730000,10680.240234375
2000-03-21,10907.33984375,10603.6103515625,10680.240234375,10907.33984375,211950000,10907.33984375
2000-03-22,10917.26953125,10789.1298828125,10916.9599609375,10866.7001953125,195830000,10866.7001953125
2000-03-23,11136.6103515625,10831.01953125,10884.3798828125,11119.8603515625,224710000,11119.8603515625
2000-03-24,11234.650390625,11045.08984375,11107.4501953125,11112.7197265625,217140000,11112.7197265625
2000-03-27,11170.8203125,10982.73046875,11093.25,11025.849609375,184880000,11025.849609375
2000-03-28,11094.33984375,10932.7802734375,11023.6796875,10936.1103515625,177780000,10936.1103515625
2000-03-29,11101.5498046875,10910.75,10939.0498046875,11018.7197265625,199370000,11018.7197265625
2000-03-30,11144.0595703125,10916.33984375,11008.169921875,10980.25,214190000,10980.25
2000-03-31,11107.759765625,10921.919921875,10993.2802734375,10921.919921875,179590000,10921.919921875
2000-04-03,11223.7900390625,10862.9697265625,10863.2802734375,11221.9296875,279950000,11221.9296875
2000-04-04,11418.240234375,10717.7802734375,11225.33984375,11164.83984375,319280000,11164.83984375
2000-04-05,11218.2099609375,11002.580078125,11163.2900390625,11033.919921875,189310000,11033.919921875
2000-04-06,11201.1396484375,11029.5595703125,11029.5595703125,11114.26953125,161820000,11114.26953125
2000-04-07,11192.4501953125,11062.76953125,11122.0302734375,11111.48046875,156500000,11111.48046875
2000-04-10,11287.7001953125,11097.2099609375,11114.8896484375,11186.5595703125,150070000,11186.5595703125
2000-04-11,11361.150390625,11102.48046875,11180.98046875,11287.080078125,171130000,11287.080078125
2000-04-12,11425.4501953125,11116.75,11283.0498046875,11125.1298828125,234780000,11125.1298828125
2000-04-13,11144.0595703125,10920.759765625,11132.580078125,10923.5498046875,200240000,10923.5498046875
2000-04-14,10922.849609375,10201.5302734375,10922.849609375,10305.76953125,267580000,10305.76953125
2000-04-17,10583.75,10232.5498046875,10303.2900390625,10582.509765625,247520000,10582.509765625
2000-04-18,10773.9296875,10571.33984375,10584.01953125,10767.419921875,218380000,10767.419921875
2000-04-19,10789.4404296875,10632.150390625,10748.9697265625,10674.9599609375,193860000,10674.9599609375
2000-04-20,10845.2900390625,10665.08984375,10668.1904296875,10844.0498046875,158390000,10844.0498046875
2000-04-24,10910.75,10695.4404296875,10822.330078125,10906.099609375,295330000,10906.099609375
2000-04-25,11136.6103515625,10881.0400390625,10916.650390625,11124.8203125,240200000,11124.8203125
2000-04-26,11141.8798828125,10902.0595703125,11127.919921875,10945.5,198970000,10945.5
2000-04-27,10941.91015625,10747.25,10941.91015625,10888.099609375,192920000,10888.099609375
2000-04-28,10959.23046875,10715.2998046875,10892.759765625,10733.91015625,173520000,10733.91015625
2000-05-01,10926.259765625,10724.2197265625,10749.419921875,10811.7802734375,174020000,10811.7802734375
2000-05-02,10824.5,10710.01953125,10805.580078125,10731.1201171875,208610000,10731.1201171875
2000-05-03,10732.2099609375,10400.08984375,10732.2099609375,10480.1298828125,200220000,10480.1298828125
2000-05-04,10523.099609375,10407.5302734375,10478.8896484375,10412.490234375,169170000,10412.490234375
2000-05-05,10585.919921875,10375.8095703125,10409.7001953125,10577.8603515625,138300000,10577.8603515625
2000-05-08,10627.849609375,10522.0703125,10571.3095703125,10603.6298828125,144180000,10603.6298828125
2000-05-09,10684.849609375,10514.25,10607.5400390625,10536.75,166320000,10536.75
2000-05-10,10533.08984375,10292.099609375,10533.08984375,10367.7802734375,225970000,10367.7802734375
2000-05-11,10575.099609375,10369.26953125,10369.26953125,10545.9697265625,185720000,10545.9697265625
2000-05-12,10673.7900390625,10543.919921875,10549.0595703125,10609.3701171875,137770000,10609.3701171875
2000-05-15,10811.5498046875,10605.259765625,10606.9697265625,10807.7802734375,155810000,10807.7802734375
2000-05-16,10971.240234375,10816.009765625,10816.009765625,10934.5703125,181920000,10934.5703125
2000-05-17,10930.6396484375,10752.6103515625,10930.6396484375,10769.740234375,169570000,10769.740234375
2000-05-18,10864.3203125,10764.259765625,10771.7998046875,10777.2802734375,161220000,10777.2802734375
2000-05-19,10764.2197265625,10570.650390625,10764.2197265625,10626.849609375,188270000,10626.849609375
2000-05-22,10664.5400390625,10369.490234375,10624.7900390625,10542.5498046875,185570000,10542.5498046875
2000-05-23,10557.4501953125,10416.7802734375,10539.1201171875,10422.26953125,157080000,10422.26953125
2000-05-24,10554.8798828125,10364.009765625,10420.900390625,10535.349609375,225350000,10535.349609375
2000-05-25,10558.650390625,10266.0,10529.8701171875,10323.919921875,184380000,10323.919921875
2000-05-26,10387.66015625,10258.8095703125,10322.8896484375,10299.240234375,129200000,10299.240234375
2000-05-30,10528.150390625,10302.3095703125,10302.3095703125,10527.1298828125,165450000,10527.1298828125
2000-05-31,10599.4296875,10490.7998046875,10528.2802734375,10522.330078125,162880000,10522.330078125
2000-06-01,10673.4501953125,10513.080078125,10532.26953125,10652.2001953125,183990000,10652.2001953125
2000-06-02,10846.080078125,10660.08984375,10660.08984375,10794.759765625,200900000,10794.759765625
2000-06-05,10863.0,10752.2802734375,10793.1103515625,10815.2998046875,151120000,10815.2998046875
2000-06-06,10822.6103515625,10707.7197265625,10822.6103515625,10735.5703125,169370000,10735.5703125
2000-06-07,10848.3798828125,10695.1796875,10733.48046875,10812.8603515625,154430000,10812.8603515625
2000-06-08,10823.66015625,10635.73046875,10818.7802734375,10668.7197265625,176280000,10668.7197265625
2000-06-09,10763.76953125,10588.2900390625,10678.4697265625,10614.0595703125,136750000,10614.0595703125
2000-06-12,10652.58984375,10564.2099609375,10615.1201171875,10564.2099609375,136750000,10564.2099609375
2000-06-13,10654.7197265625,10492.7900390625,10562.3095703125,10621.83984375,155190000,10621.83984375
2000-06-14,10737.7099609375,10624.6796875,10632.4599609375,10687.9501953125,166340000,10687.9501953125
2000-06-15,10763.7001953125,10669.2099609375,10689.6298828125,10714.8203125,176200000,10714.8203125
2000-06-16,10724.830078125,10449.2998046875,10717.759765625,10449.2998046875,233100000,10449.2998046875
2000-06-19,10597.4404296875,10440.1103515625,10448.400390625,10557.83984375,169330000,10557.83984375
2000-06-20,10561.3798828125,10407.9404296875,10558.900390625,10435.16015625,179000000,10435.16015625
2000-06-21,10521.0703125,10410.0595703125,10446.830078125,10497.740234375,204540000,10497.740234375
2000-06-22,10495.9697265625,10335.4599609375,10495.9697265625,10376.1201171875,189280000,10376.1201171875
2000-06-23,10478.650390625,10376.4697265625,10376.4697265625,10404.75,142390000,10404.75
2000-06-26,10566.6796875,10403.6904296875,10403.6904296875,10542.990234375,157390000,10542.990234375
2000-06-27,10615.830078125,10504.4599609375,10541.580078125,10504.4599609375,159240000,10504.4599609375
2000-06-28,10620.419921875,10506.3896484375,10506.3896484375,10527.7900390625,189270000,10527.7900390625
2000-06-29,10523.900390625,10359.5,10523.900390625,10398.0400390625,168670000,10398.0400390625
2000-06-30,10448.240234375,10336.16015625,10393.08984375,10447.8896484375,224060000,10447.8896484375
2000-07-03,10565.6201171875,10422.080078125,10450.3603515625,10560.669921875,74690000,10560.669921875
2000-07-05,10572.6904296875,10463.1796875,10538.23046875,10483.599609375,154490000,10483.599609375
2000-07-06,10527.7900390625,10393.08984375,10481.4501953125,10481.4697265625,147120000,10481.4697265625
2000-07-07,10658.25,10483.330078125,10483.330078125,10635.98046875,158820000,10635.98046875
2000-07-10,10703.150390625,10604.8603515625,10627.1396484375,10646.580078125,148470000,10646.580078125
2000-07-11,10807.4501953125,10626.7900390625,10649.0595703125,10727.1904296875,160920000,10727.1904296875
2000-07-12,10834.3203125,10722.240234375,10722.240234375,10783.759765625,151430000,10783.759765625
2000-07-13,10829.73046875,10754.419921875,10774.919921875,10788.7099609375,175240000,10788.7099609375
2000-07-14,10821.9501953125,10753.7099609375,10793.3095703125,10812.75,150970000,10812.75
2000-07-17,10847.400390625,10749.4697265625,10812.400390625,10804.26953125,162780000,10804.26953125
2000-07-18,10799.16015625,10703.0595703125,10799.16015625,10739.919921875,170620000,10739.919921875
2000-07-19,10790.48046875,10685.48046875,10724.150390625,10696.080078125,213930000,10696.080078125
2000-07-20,10874.6298828125,10700.6796875,10700.6796875,10843.8701171875,178590000,10843.8701171875
2000-07-21,10851.650390625,10716.150390625,10843.509765625,10733.5595703125,170710000,10733.5595703125
2000-07-24,10778.1103515625,10678.400390625,10731.4404296875,10685.1201171875,147970000,10685.1201171875
2000-07-25,10744.51953125,10680.169921875,10689.2802734375,10699.9697265625,168950000,10699.9697265625
2000-07-26,10692.5498046875,10516.48046875,10689.3603515625,10516.48046875,201880000,10516.48046875
2000-07-27,10643.400390625,10516.830078125,10516.830078125,10586.1298828125,160760000,10586.1298828125
2000-07-28,10649.0595703125,10464.5,10594.9697265625,10511.169921875,174720000,10511.169921875
2000-07-31,10603.2900390625,10497.7998046875,10514.2900390625,10521.98046875,175820000,10521.98046875
2000-08-01,10626.919921875,10516.759765625,10523.8095703125,10606.9501953125,151420000,10606.9501953125
2000-08-02,10724.5302734375,10587.5400390625,10609.150390625,10687.5302734375,163400000,10687.5302734375
2000-08-03,10744.3095703125,10623.4404296875,10679.3701171875,10706.580078125,161580000,10706.580078125
2000-08-04,10769.9501953125,10664.4599609375,10713.3603515625,10767.75,150750000,10767.75
2000-08-07,10892.2802734375,10736.98046875,10773.98046875,10867.009765625,145090000,10867.009765625
2000-08-08,10988.25,10836.6103515625,10865.150390625,10976.8896484375,204720000,10976.8896484375
2000-08-09,10978.26953125,10892.650390625,10970.9404296875,10905.830078125,186430000,10905.830078125
2000-08-10,10946.490234375,10886.7900390625,10901.0595703125,10908.759765625,144290000,10908.759765625
2000-08-11,11067.73046875,10902.6796875,10905.98046875,11027.7998046875,155120000,11027.7998046875
2000-08-14,11177.6103515625,11006.1904296875,11027.0703125,11176.1396484375,140280000,11176.1396484375
2000-08-15,11175.0498046875,11046.1201171875,11175.0498046875,11067.0,155190000,11067.0
2000-08-16,11088.9697265625,10961.1396484375,11068.830078125,11008.3896484375,162550000,11008.3896484375
2000-08-17,11091.5400390625,10984.400390625,11010.9501953125,11055.6396484375,177570000,11055.6396484375
2000-08-18,11082.3798828125,11006.1904296875,11051.2001953125,11046.48046875,164870000,11046.48046875
2000-08-21,11106.1904296875,11027.0703125,11058.849609375,11079.8095703125,147300000,11079.8095703125
2000-08-22,11189.7001953125,11081.2802734375,11082.2001953125,11139.150390625,146810000,11139.150390625
2000-08-23,11172.2998046875,11059.669921875,11130.5498046875,11144.650390625,145650000,11144.650390625
2000-08-24,11197.759765625,11120.099609375,11143.91015625,11182.740234375,143970000,11182.740234375
2000-08-25,11210.9404296875,11155.6298828125,11182.740234375,11192.6298828125,127920000,11192.6298828125
2000-08-28,11319.0595703125,11188.9296875,11194.48046875,11252.83984375,166710000,11252.83984375
2000-08-29,11256.169921875,11196.599609375,11249.26953125,11215.099609375,149300000,11215.099609375
2000-08-30,11210.2900390625,11096.349609375,11209.009765625,11103.009765625,146490000,11103.009765625
2000-08-31,11310.5498046875,11104.8603515625,11105.23046875,11215.099609375,183320000,11215.099609375
2000-09-01,11313.599609375,11219.5400390625,11219.5400390625,11238.7802734375,125140000,11238.7802734375
2000-09-05,11301.669921875,11184.76953125,11221.759765625,11260.6103515625,174500000,11260.6103515625
2000-09-06,11401.1904296875,11253.2099609375,11253.580078125,11310.6396484375,224760000,11310.6396484375
2000-09-07,11323.8701171875,11223.240234375,11316.009765625,11259.8701171875,222220000,11259.8701171875
2000-09-08,11261.7197265625,11191.0498046875,11261.7197265625,11220.650390625,181620000,11220.650390625
2000-09-11,11286.1298828125,11139.259765625,11219.5400390625,11195.490234375,160120000,11195.490234375
2000-09-12,11255.7998046875,11113.73046875,11197.7099609375,11233.23046875,172030000,11233.23046875
2000-09-13,11231.009765625,11140.740234375,11225.0302734375,11182.1796875,216210000,11182.1796875
2000-09-14,11208.0703125,11069.33984375,11189.580078125,11087.4697265625,218810000,11087.4697265625
2000-09-15,11110.0400390625,10916.919921875,11087.83984375,10927.0,291270000,10927.0
2000-09-18,10935.580078125,10798.169921875,10926.419921875,10808.51953125,198950000,10808.51953125
2000-09-19,10839.1396484375,10761.91015625,10812.2197265625,10789.2900390625,214080000,10789.2900390625
2000-09-20,10824.0595703125,10567.3203125,10794.4697265625,10687.919921875,243780000,10687.919921875
2000-09-21,10783.3701171875,10660.5400390625,10680.51953125,10765.51953125,186170000,10765.51953125
2000-09-22,10858.099609375,10621.7001953125,10678.2998046875,10847.3701171875,487370000,10847.3701171875
2000-09-25,10897.3095703125,10783.0,10847.3701171875,10808.150390625,259920000,10808.150390625
2000-09-26,10813.240234375,10615.7802734375,10806.2998046875,10631.3203125,321770000,10631.3203125
2000-09-27,10678.669921875,10579.51953125,10631.3203125,10628.3603515625,271660000,10628.3603515625
2000-09-28,10856.25,10623.1796875,10629.83984375,10824.0595703125,233190000,10824.0595703125
2000-09-29,10821.400390625,10650.5498046875,10821.400390625,10650.919921875,236360000,10650.919921875
2000-10-02,10721.2197265625,10631.3203125,10659.0595703125,10700.1298828125,215090000,10700.1298828125
2000-10-03,10857.73046875,10709.83984375,10709.83984375,10719.740234375,259600000,10719.740234375
2000-10-04,10849.9599609375,10713.6201171875,10723.330078125,10784.48046875,264380000,10784.48046875
2000-10-05,10843.2998046875,10722.7001953125,10783.7197265625,10724.919921875,217400000,10724.919921875
2000-10-06,10779.849609375,10518.849609375,10726.759765625,10596.5400390625,237860000,10596.5400390625
2000-10-09,10641.3095703125,10546.23046875,10596.91015625,10568.4296875,167770000,10568.4296875
2000-10-10,10623.5498046875,10488.8896484375,10569.169921875,10524.400390625,212070000,10524.400390625
2000-10-11,10566.580078125,10350.8896484375,10521.0703125,10413.7900390625,324520000,10413.7900390625
2000-10-12,10460.400390625,10023.490234375,10424.1396484375,10034.580078125,367130000,10034.580078125
2000-10-13,10208.08984375,10014.240234375,10031.6201171875,10192.1796875,300410000,10192.1796875
2000-10-16,10272.08984375,10177.759765625,10184.7802734375,10238.7998046875,270220000,10238.7998046875
2000-10-17,10293.919921875,10026.4501953125,10242.8701171875,10089.7099609375,253140000,10089.7099609375
2000-10-18,10085.990234375,9654.6396484375,10085.990234375,9975.01953125,372410000,9975.01953125
2000-10-19,10142.98046875,10014.6103515625,10014.6103515625,10142.98046875,343710000,10142.98046875
2000-10-20,10229.5498046875,10067.509765625,10141.1298828125,10226.58984375,319750000,10226.58984375
2000-10-23,10361.25,10216.23046875,10230.2900390625,10271.7197265625,339180000,10271.7197265625
2000-10-24,10439.3095703125,10273.5703125,10273.5703125,10393.0703125,274990000,10393.0703125
2000-10-25,10461.9697265625,10306.58984375,10395.66015625,10326.48046875,312490000,10326.48046875
2000-10-26,10454.849609375,10265.0595703125,10326.48046875,10380.1201171875,277120000,10380.1201171875
2000-10-27,10590.6201171875,10380.8603515625,10381.599609375,10590.6201171875,377740000,10590.6201171875
2000-10-30,10869.51953125,10578.490234375,10588.0595703125,10835.76953125,266040000,10835.76953125
2000-10-31,10995.41015625,10812.259765625,10835.3896484375,10971.1396484375,281800000,10971.1396484375
2000-11-01,10993.509765625,10838.0400390625,10966.2099609375,10899.4697265625,249720000,10899.4697265625
2000-11-02,10946.490234375,10869.900390625,10903.169921875,10880.509765625,250440000,10880.509765625
2000-11-03,10883.169921875,10756.900390625,10883.169921875,10817.9501953125,195280000,10817.9501953125
2000-11-06,11006.5,10809.98046875,10820.599609375,10977.2099609375,186860000,10977.2099609375
2000-11-07,10996.5498046875,10926.01953125,10978.7197265625,10952.1796875,171150000,10952.1796875
2000-11-08,11002.23046875,10903.26953125,10954.33984375,10907.0595703125,264700000,10907.0595703125
2000-11-09,10902.1103515625,10618.490234375,10902.1103515625,10834.25,252890000,10834.25
2000-11-10,10813.7802734375,10602.5703125,10813.7802734375,10602.9501953125,273910000,10602.9501953125
2000-11-13,10595.73046875,10369.740234375,10595.349609375,10517.25,298020000,10517.25
2000-11-14,10728.3603515625,10528.25,10528.25,10681.0595703125,227080000,10681.0595703125
2000-11-15,10799.3701171875,10635.9404296875,10681.2099609375,10707.599609375,189850000,10707.599609375
2000-11-16,10757.66015625,10639.349609375,10705.330078125,10656.0302734375,175280000,10656.0302734375
2000-11-17,10762.58984375,10565.7900390625,10657.1298828125,10629.8701171875,221680000,10629.8701171875
2000-11-20,10624.2802734375,10449.2802734375,10624.1796875,10462.650390625,203170000,10462.650390625
2000-11-21,10569.009765625,10415.25,10465.5703125,10494.5,191420000,10494.5
2000-11-22,10493.26953125,10371.6396484375,10484.259765625,10399.3203125,204630000,10399.3203125
2000-11-24,10508.150390625,10397.0498046875,10403.8701171875,10470.23046875,87980000,10470.23046875
2000-11-27,10626.83984375,10479.330078125,10479.330078125,10546.0703125,203320000,10546.0703125
2000-11-28,10613.9404296875,10489.5703125,10537.8603515625,10507.580078125,235020000,10507.580078125
2000-11-29,10646.169921875,10480.830078125,10502.740234375,10629.1103515625,235620000,10629.1103515625
2000-11-30,10610.5302734375,10292.3896484375,10610.5302734375,10414.490234375,362290000,10414.490234375
2000-12-01,10524.4501953125,10348.7001953125,10416.759765625,10373.5400390625,301730000,10373.5400390625
2000-12-04,10604.4599609375,10319.3095703125,10377.330078125,10560.9501953125,261400000,10560.9501953125
2000-12-05,10917.2998046875,10576.7802734375,10576.7802734375,10898.7197265625,291620000,10898.7197265625
2000-12-06,10896.1396484375,10620.8603515625,10896.1396484375,10664.3798828125,312570000,10664.3798828125
2000-12-07,10689.01953125,10583.23046875,10644.66015625,10617.3603515625,249400000,10617.3603515625
2000-12-08,10803.5400390625,10631.8603515625,10632.1396484375,10712.91015625,275080000,10712.91015625
2000-12-11,10792.16015625,10670.0595703125,10719.3603515625,10725.7998046875,256450000,10725.7998046875
2000-12-12,10856.25,10703.8095703125,10725.7998046875,10768.26953125,238100000,10768.26953125
2000-12-13,10915.400390625,10772.5400390625,10777.9501953125,10794.4404296875,239430000,10794.4404296875
2000-12-14,10798.990234375,10615.83984375,10794.8203125,10674.990234375,193430000,10674.990234375
2000-12-15,10653.3798828125,10434.58984375,10647.98046875,10434.9599609375,479460000,10434.9599609375
2000-12-18,10679.919921875,10433.33984375,10433.33984375,10645.419921875,217520000,10645.419921875
2000-12-19,10784.580078125,10582.849609375,10643.1396484375,10584.3701171875,278950000,10584.3701171875
2000-12-20,10580.9697265625,10318.9296875,10580.9697265625,10318.9296875,311500000,10318.9296875
2000-12-21,10520.4697265625,10299.2099609375,10314.3798828125,10487.2900390625,321300000,10487.2900390625
2000-12-22,10640.8701171875,10475.349609375,10495.259765625,10635.5595703125,230880000,10635.5595703125
2000-12-26,10701.16015625,10597.6396484375,10638.2099609375,10692.4404296875,153960000,10692.4404296875
2000-12-27,10828.9404296875,10645.0400390625,10690.099609375,10803.16015625,190400000,10803.16015625
2000-12-28,10901.3701171875,10774.7197265625,10795.2001953125,10868.759765625,188600000,10868.759765625
2000-12-29,10917.6796875,10758.3203125,10868.759765625,10787.990234375,210800000,10787.990234375
